crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year
16990907,27,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsf650,2013
17042996,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx-r600,2005
16997951,61,w - white,2 - female,1,k - fatal injury,mc - motorcycle,red - red,honda,gl1500,2008
16983223,50,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2008
16993069,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,2007
17053797,57,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fls,2013
16974759,66,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2016
16975237,28,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,suzuki,gsx-r1000,2002
16985073,21,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2015
16992496,47,b - black,1 - male,1,n - not injured,mc - motorcycle,blu - blue,harley-davidson,fld,2013
16993147,17,b - black,1 - male,0,n - not injured,mc - motorcycle,blu - blue,honda,grom,2018
16993323,51,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,yamaha,yzfr1,2016
16998854,35,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yw50,2013
16974982,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,harley-davidson,fld,1998
16983071,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,victory motorcycles,cross country,2016
16987005,24,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,gry - gray,harley-davidson,xls,2015
16994960,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,2001
16977004,24,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,ong - orange,harley-davidson,fld,2015
16980217,56,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,mt500,2009
16980250,52,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,fzr600,2002
16986690,30,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fls,2
16990150,63,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh883,2009
16996988,27,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,red - red,kawasaki,ninja zx,2016
16974972,52,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxstd,2001
16975054,69,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2002
16978042,21,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,yamaha,ca50,2002
16984207,21,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr1000,2004
16975518,28,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,gry - gray,honda,vt750,2001
16979821,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,201
16982916,32,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2007
16984608,27,w - white,1 - male,1,n - not injured,mc - motorcycle,gry - gray,harley-davidson,xl883,2018
16990071,42,w - white,1 - male,0,n - not injured,mc - motorcycle,blu - blue,harley-davidson,flhti,2006
16993220,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,1998
16997854,44,h - hispanic,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,yamaha,yzfr6,2011
17040329,28,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl1200,201
16975568,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,gl1800,2014
16976918,53,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbx,2
16977983,55,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2014
16990155,63,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2004
16990235,68,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,cbr600,2012
16975046,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,honda,grom,2019
16975099,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxd,2008
16975201,41,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,red - red,all other makes,unknown,2007
16977874,42,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flstc,2009
16991550,54,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxdbp,2016
16993768,41,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxb,2018
16975142,25,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2012
16976501,23,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,2019
16977844,83,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,harley-davidson,xlx,2012
16978325,19,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,grn - green,can-am,spyder roadster,2007
16990138,26,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx600,2005
16994592,46,b - black,1 - male,0,n - not injured,mc - motorcycle,whi - white,honda,cbr600,2014
16976764,67,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vt1100,2012
16976831,75,w - white,1 - male,1,n - not injured,mc - motorcycle,mar - maroon,honda,cbr600,2006
16978041,40,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2007
16978334,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,all other makes,unknown,2018
16979528,37,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,aprilia,rsv4,2017
16979542,26,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr600,2007
16980010,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2013
16990068,47,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2012
16996298,62,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,harley-davidson,flhtk,2014
16996706,44,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yw125,2006
16979089,51,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,bmw,r1200,2018
16980209,32,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,whi - white,triumph motorcycle,bonneville,2009
16980897,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhrsi,2006
16983448,20,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2011
16989834,60,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,harley-davidson,fld,2017
16985069,48,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,flstc,2
16987488,20,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2017
17042239,52,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,flhc,2016
17047998,30,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,fxfb,2019
16984400,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,triumph car,unknown,2007
16985512,71,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,yel - yellow,honda,gl1800,201
16985908,60,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,yamaha,xv16,2014
16990211,45,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,honda,vtx1300,2004
16997229,52,w - white,1 - male,1,b - suspected minor injury,pm - police motorcycle,blk - black,honda,gl1800,2016
16992516,45,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,vtx1300,2002
16993587,37,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2007
16995699,50,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2008
16996375,44,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,sil - silver,honda,vtx1300,2005
16996864,36,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,aprilia,rsv4,201
16997715,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,vf500,2013
17061428,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,flfb,2014
16996639,47,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fls,2003
16997481,25,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,dr600,2009
16998367,52,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,fld,2015
16999084,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,yamaha,yzfr1,2006
17058577,54,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2011
16996664,57,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,bw200,2001
16997090,58,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,gl12,2003
16997592,24,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,flhc,2007
16998474,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,triumph motorcycle,daytona,2001
17054940,55,w - white,1 - male,1,k - fatal injury,mc - motorcycle,gry - gray,harley-davidson,flhc,2007
17039983,50,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cb1000,2006
17050075,37,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,flt,2019
17044535,31,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blu - blue,yamaha,yzfr1,2009
17041120,55,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2006
17042713,30,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,yamaha,yzfr1,2018
17042975,70,h - hispanic,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2013
17044708,36,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,2016
17043831,36,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx,2013
17046358,54,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,harley-davidson,flhx,201
17047824,48,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,vt600,2007
17049186,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ex300,2014
17050040,58,a - asian,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxstdi,2001
17045866,57,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2007
17041597,56,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhp,201
17047249,81,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,tan - tan,honda,gl1200,1985
17059698,23,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cb600,2015
17040674,69,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,bmw,r1200,2014
17041398,19,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,ktm,690,2017
17041419,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2011
17043811,32,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,suzuki,gsx,2013
17044349,58,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhc,2009
17046672,19,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r1000,2004
17046908,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,2009
17051510,51,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,cross roads,201
17051953,60,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kymco usa inc,people,2017
17039699,19,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,ls650,2005
17041714,74,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,gl1800,2013
17048632,29,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,honda,ch80,2003
17049653,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,fz07,2015
17050827,33,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2012
17054024,51,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,honda,cbr600,2013
17059042,59,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,can-am,spyder roadster,2013
17059903,51,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhc,2019
17059907,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,vrscx,2013
17039544,20,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx,2005
17039963,33,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxdf,201
17040974,34,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fxd,2005
17041605,27,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2013
17042740,49,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,can-am,spyder roadster,2009
17043307,56,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,indian motorcycle co.,chieftain,2014
17046266,41,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,honda,cbr600,2018
17046843,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,yamaha,fz1,2006
17051192,18,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2017
17041327,25,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2005
17042960,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2005
17054056,15,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx,2019
17060811,55,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhr,2019
17042167,22,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzf600,2014
17043175,71,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2018
17047801,19,w - white,1 - male,0,n - not injured,mc - motorcycle,gry - gray,kawasaki,en650,2017
17048815,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2017
17045270,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,zx750,1991
17046750,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,xl350,2007
17050019,12,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2007
17057870,25,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,polaris,x2,2018
17058001,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2002
17052269,37,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,2018
17054467,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2016
17055726,21,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,fz09,2016
17056174,20,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ex300,2019
17058229,66,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2015
17126922,33,w - white,1 - male,1,n - not injured,mc - motorcycle,gry - gray,harley-davidson,fxb,2019
17050216,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,yzfr3,2019
