crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
18486023,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2008.0
18491823,38,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2002.0
18498621,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2015.0
18498799,40,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2006.0
18483318,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2012.0
18485270,32,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2016.0
18485630,69,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhtcutg (harley-davidson),2015.0
18486163,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,zl900 (kawasaki),2020.0
18492222,50,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2015.0
18487396,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2009.0
18557307,38,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),sym,citycom (sym),2020.0
18482501,23,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),suzuki,aerio (suzuki),1995.0
18489228,57,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr650 (honda),2015.0
18498181,23,i - amer. indian/alaskan native,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2017.0
18500145,40,w - white,1 - male,0,k - fatal injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,fxstd (harley-davidson),2001.0
18488234,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2006.0
18483797,34,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2011.0
18481918,51,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),bmw,r1200 (bmw),2008.0
18482212,28,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2009.0
18482766,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhs (harley-davidson),2021.0
18483808,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2017.0
18490120,18,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2018.0
18495769,42,w - white,2 - female,0,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gz250 (suzuki),2007.0
18500499,32,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),ktm,690 (ktm),2020.0
18503091,25,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2013.0
18481200,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),suzuki,unknown (suzuki),2007.0
18481717,45,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,harley-davidson,xl883 (harley-davidson),2017.0
18481863,28,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2007.0
18483983,33,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2012.0
18485164,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),bmw,g310 (bmw),2018.0
18490046,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yz100 (yamaha),1997.0
18491177,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),kawasaki,ex650 (kawasaki),2014.0
18482654,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2008.0
18482764,69,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),indian motorcycle co.,roadmaster (indian motorcycle co.),2018.0
18489078,51,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),yamaha,ca50 (yamaha),2004.0
18489845,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhr (harley-davidson),2009.0
18490316,21,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx-r750 (suzuki),2009.0
18502345,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,er650 (kawasaki),2020.0
18481477,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),big bear choppers,unknown (big bear choppers),2008.0
18482411,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,vulcan 2000 (kawasaki),2003.0
18483501,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2003.0
18484374,19,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),triumph motorcycle,unknown (triumph motorcycle),1995.0
18485057,48,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2014.0
18485058,45,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),honda,vt700 (honda),2009.0
18485319,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2004.0
18485375,38,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),2008.0
18487274,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),yamaha,unknown (yamaha),2007.0
18487655,18,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),honda,cb600 (honda),2003.0
18489483,60,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,98 - other  (explain in narrative),triumph motorcycle,unknown (triumph motorcycle),2020.0
18493737,25,b - black,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2017.0
18493787,32,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2006.0
18494084,38,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2015.0
18501336,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,cbr600 (honda),2007.0
18503079,62,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),1996.0
18483284,51,w - white,1 - male,1,n - not injured,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,fxwg (harley-davidson),2006.0
18484683,51,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2012.0
18484929,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),ducati,supersport (ducati),2021.0
18486300,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vtx1300 (honda),2009.0
18491639,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),harley-davidson,xlh (harley-davidson),2004.0
18499326,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2017.0
18500141,39,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2001.0
18500995,77,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,12 - defective or slick tires,honda,unknown (honda),2007.0
18486476,21,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2021.0
18487701,44,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx (suzuki),2018.0
18488032,31,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,elw (harley-davidson),2005.0
18488586,29,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),zero motorcycles inc,unknown (zero motorcycles inc),2021.0
18489633,34,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,zx636 (kawasaki),2021.0
18491100,37,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxdb (harley-davidson),2010.0
18492282,24,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2002.0
18493877,44,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2012.0
18500205,24,a - asian,1 - male,1,n - not injured,mc - motorcycle,gry - gray,98 - other  (explain in narrative),yamaha,mt03 (yamaha),2021.0
18503626,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,zx600 (kawasaki),2013.0
18503785,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cb1000 (honda),2008.0
18489694,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),1984.0
18491427,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,fxb (harley-davidson),2021.0
18495054,45,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cb550 (honda),1977.0
18501051,47,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flde (harley-davidson),1998.0
18625227,30,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),other (explain in narrative),other (explain in narrative) (other (explain in narrative)),2008.0
18490465,33,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2014.0
18492136,25,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx (suzuki),2013.0
18497718,35,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2016.0
18497732,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),indian motorcycle co.,chief (indian motorcycle co.),2020.0
18492364,31,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2011.0
18493677,44,99 - unknown,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),suzuki,sv1000 (suzuki),2003.0
18493723,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2020.0
18498549,23,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),2021.0
18501245,30,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),unknown,unknown (unknown),2020.0
18501351,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2000.0
18502018,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),honda,xr600 (honda),2021.0
18493897,67,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,vrscr (harley-davidson),2008.0
18493924,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),can-am,unknown (can-am),2019.0
18494040,55,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cmx250 (honda),2019.0
18494707,29,h - hispanic,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2014.0
18496794,59,b - black,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2019.0
18498563,43,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),unknown,unknown (unknown),2016.0
18499316,57,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2019.0
18501338,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2007.0
