,crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary,safety_score
5693,16281111,25,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2003,usa,1,0.9142249650252321
5694,16281397,59,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,honda,vtx1300,2004,japan,1,0.8943318942402866
5695,16282818,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2004,usa,1,0.9352549538549598
5696,16288634,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,ctx1300,2004,japan,1,0.9320224029857656
5697,16298539,63,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhp,2013,usa,1,0.8119821945171958
5698,16278823,29,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,1997,japan,1,0.9152291357053582
5699,16278916,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,kawasaki,ninja zx,2009,japan,1,0.92314797022043
5700,16279020,25,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,triumph motorcycle,sprint,2006,Other,1,0.7364971176964021
5701,16279330,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2001,japan,1,0.9631518598304029
5702,16279692,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2015,usa,1,0.9385765580413262
5703,16279818,56,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2007,japan,1,0.8696308287788279
5704,16281123,38,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2014,usa,1,0.9209809756725527
5705,16281681,68,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2015,usa,1,0.9581408169012114
5706,16282517,47,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blu - blue,honda,cmx250,2009,japan,1,0.9520532240701617
5707,16282833,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,zx600,2005,japan,1,0.9314029747751628
5708,16282936,59,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,victory motorcycles,cross country,2017,Other,1,0.9147116168619133
5709,16283371,50,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,pnk - pink,honda,nch50,2015,japan,1,0.981641699534643
5710,16285350,51,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx1100,2008,japan,1,0.9510454201417671
5711,16286360,53,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,xg750,2016,usa,1,0.9569319585689418
5712,16286607,52,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ple - purple,triumph motorcycle,bonneville,2015,Other,1,0.9271274726726889
5713,16286829,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhr,2017,usa,1,0.9070592035227851
5714,16298540,29,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,fz6,2004,japan,1,0.9194544019737407
5715,16299723,21,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,yamaha,fj600,2007,japan,1,0.9376768957805665
5716,16282039,24,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,ninja zx,1981,japan,1,0.9001452371192047
5717,16286410,64,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2016,usa,1,0.9104786000608572
5718,16286853,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2006,usa,1,0.8816324155561436
5719,16288282,30,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,harley-davidson,fld,2016,usa,1,0.8936734825241549
5720,16289809,61,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,honda,gl1800,201,japan,1,0.9352592855690226
5721,16295484,50,w - white,1 - male,0,k - fatal injury,mc - motorcycle,gld - gold,honda,cbr600,1996,japan,1,0.9159790923683695
5722,16281579,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,suzuki,gs750,2007,japan,1,0.92956875702738
5723,16284348,64,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,honda,gl1800,2005,japan,1,0.9100782783063118
5724,16285360,40,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,1998,usa,1,0.9828793177356592
5725,16285572,17,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2007,japan,1,0.9311958455466463
5726,16286312,54,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,harley-davidson,fld,2006,usa,0,0.9469650184440069
5727,16286871,63,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhr,2017,usa,1,0.8632402395707116
5728,16287714,42,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2015,japan,1,0.9115778232237036
5729,16290472,26,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,yel - yellow,suzuki,gsx,2007,japan,1,0.875632251206921
5730,16292558,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2001,japan,1,0.9489138359630683
5731,16294777,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2008,usa,1,0.9191549745928225
5732,16297909,30,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,bmw,s 1000,2017,Germany,1,0.8653442521655187
5733,16282849,25,w - white,2 - female,1,n - not injured,mc - motorcycle,blk - black,kawasaki,ex300,2017,japan,0,0.9440047992920051
5734,16285185,63,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2004,usa,1,0.902059521040504
5735,16286125,40,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,flht,2014,usa,1,0.7992809688742665
5736,16292760,60,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,kawasaki,kl600,2012,japan,1,0.9304259011765778
5737,16296274,24,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,kawasaki,1600,2005,japan,0,0.9325036461900411
5738,16299221,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xg500,2015,usa,1,0.9373722505570266
5739,16287763,33,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,trx250,2007,japan,1,0.9529828240715217
5740,16287770,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2009,usa,1,0.9432382235613829
5741,16289474,20,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,yamaha,yzfr1,2017,japan,0,0.8984129582665958
5742,16289872,44,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,yamaha,xv1600,2001,japan,1,0.9473167529549024
5743,16290175,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2009,usa,1,0.9470343060073833
5744,16297503,60,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,fld,2002,usa,1,0.9448729468326056
5745,16298200,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,usa,1,0.9570849309888528
5746,16291417,46,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2006,usa,1,0.9264251343408462
5747,16291490,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,usa,1,0.9473265740256657
5748,16291620,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,zg1400,2013,japan,1,0.9215974219194534
5749,16294099,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,xl-7,1998,japan,1,0.9816512310106922
5750,16300003,80,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,flstc,2007,usa,1,0.8420154667876907
5751,16302237,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxdb,201,usa,1,0.9507898943307359
5752,16292338,47,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2015,usa,1,0.9615734368975479
5753,16293186,18,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gs300,2005,japan,1,0.953799703951392
5754,16294134,45,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxwg,201,usa,1,0.9138109898627305
5755,16294172,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,201,usa,1,0.94556164278315
5756,16294567,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,gl1100,1983,japan,1,0.9645504633951483
5757,16294861,50,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,usa,1,0.938257003562537
5758,16296254,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fxdc,2013,usa,1,0.9398578847127418
5759,16298472,54,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlx,2016,usa,1,0.9635462396380743
5760,16298555,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,vn1500,2003,japan,1,0.8915013300912991
5761,16298805,47,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flht,2015,usa,1,0.9280354819675094
5762,16299730,35,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,fz1,2009,japan,1,0.9690115478636496
5763,16300856,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,kz1000,2013,japan,1,0.8035354392749278
5764,16301726,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r600,2005,japan,1,0.8485071273133291
5765,16303316,28,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,harley-davidson,vrscd,2006,usa,1,0.9278327026132372
5766,16345671,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2014,usa,1,0.9133812797140074
5767,16293730,34,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,sv1000,2007,japan,1,0.9518198139996303
5768,16295311,55,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2016,usa,1,0.8972677976366699
5769,16295312,48,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,fxd,2015,usa,1,0.9751661724694103
5770,16298471,39,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flht,2018,usa,1,0.8995823105067511
5771,16349474,26,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx-r750,2006,japan,1,0.7837879599143268
5772,16358343,35,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,blk - black,suzuki,gsx,2004,japan,0,0.890063152055995
5773,16297678,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx,2015,japan,1,0.9436890437950448
5774,16298613,29,98 - other,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xr1200,2016,usa,1,0.8575760223744135
5775,16297142,38,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2008,japan,1,0.9457407512344038
5776,16297547,68,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,cbr600,2017,japan,1,0.966849763760503
5777,16297654,30,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2004,usa,1,0.9239945698596328
5778,16299924,67,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fxdxi,1999,usa,1,0.9446102867853416
5779,16300276,28,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,lt50,2006,japan,1,0.9126182422608113
5780,16301971,25,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2013,japan,1,0.8772694019998373
5781,16302426,43,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2017,japan,1,0.9097660807140294
5782,16300843,37,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2005,usa,1,0.9720075992767656
5783,16301030,69,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fltrx,2013,usa,1,0.8748258943083732
5784,16302238,51,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,fls,2008,usa,1,0.9301153234771028
5785,16302612,37,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,kawasaki,vn800,2004,japan,1,0.9064310126743207
5786,16304289,52,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,xl1200,2,usa,1,0.9321131006269389
5787,16364346,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,vulcan 2000,1997,japan,1,0.908978745096889
5788,16553640,58,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,suzuki,gsx,2007,japan,1,0.7964343915284164
5789,16303746,34,w - white,2 - female,0,n - not injured,mc - motorcycle,blk - black,yamaha,yzfr1,1996,japan,0,0.9557934247608469
5790,16303824,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,2008,japan,1,0.9040387266169561
5791,16346207,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ple - purple,kawasaki,zg1000,1999,japan,1,0.934350620980859
5792,16346314,69,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhti,2003,usa,1,0.9368063811869959
5793,16364521,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,grom,2014,japan,1,0.9331599850223868
5794,16346938,29,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,kawasaki,zx636,2006,japan,1,0.883738292262436
5795,16346887,72,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,flhp,2014,usa,0,0.8873028960340119
5796,16358246,42,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,flstc,2007,usa,0,0.8821581845675666
5797,16348889,48,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2013,usa,1,0.937238546970925
5798,16353511,32,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxd,2017,usa,1,0.9295833817132717
5799,16357472,51,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,kawasaki,zx1400,2017,japan,0,0.9466622626835819
5800,16347904,48,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,usa,1,0.9614705176396011
5801,16350041,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx-r600,2007,japan,1,0.8438867326206109
5802,16350658,19,98 - other,1 - male,1,k - fatal injury,mc - motorcycle,red - red,honda,cbr600,2012,japan,1,0.8836978813994808
5803,16364471,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,fld,2014,usa,1,0.8986875300198575
5804,16365383,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2016,japan,1,0.863627742681263
5805,16344394,29,a - asian,2 - female,1,k - fatal injury,mc - motorcycle,blk - black,ducati,m600,2003,italy,1,0.8688659296365606
5806,16347362,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2012,japan,1,0.9115980383465667
5807,16359228,48,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhxs,2017,usa,1,0.8765056333526847
5808,16347216,28,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhr,1999,usa,1,0.8560788279636298
5809,16347268,23,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,honda,crf250,2009,japan,1,0.9587747748608841
5810,16358844,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,scrambler,2017,Other,1,0.9277034088630456
5811,16362691,45,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,bro - brown,harley-davidson,fld,2013,usa,1,0.9324635610569834
5812,16344967,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xr100,2017,usa,1,0.9027551693566449
5813,16346268,49,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2013,usa,1,0.8923769066322539
5814,16352736,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,flt,2017,usa,1,0.906778108659321
5815,16354568,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2008,japan,1,0.9334702551579059
5816,16362382,44,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2016,japan,1,0.9267297591993112
5817,16344395,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2007,japan,1,0.9012383754715163
