crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
17352232.0,31.0,no charges,h - hispanic,2019-10-10,thursday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2017
17656013.0,21.0,no charges,h - hispanic,2019-10-10,thursday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,cr60 (honda),2009
17338262.0,51.0,no charges,b - black,2019-10-11,friday,1 - male,"3 - worn, not damaged",m - class m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,tea - teal(green),,honda,unknown (honda),1996
17342261.0,21.0,no charges,h - hispanic,2019-10-11,friday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,blk - black,,harley-davidson,flt (harley-davidson),2006
17345090.0,29.0,no charges,w - white,2019-10-11,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,indian motorcycle co.,scout (indian motorcycle co.),2016
17340154.0,29.0,fail to maintain financial responsibility,b - black,2019-10-12,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,c50 (suzuki),2005
17340442.0,55.0,no charges,h - hispanic,2019-10-12,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,fxds (harley-davidson),1999
17340584.0,54.0,no charges,w - white,2019-10-12,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,kl650 (kawasaki),2012
17341655.0,22.0,restricted class m license-no motorcycle endorsement,h - hispanic,2019-10-12,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,cbr1000 (honda),2005
17343085.0,56.0,disregard stop sign,w - white,2019-10-12,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,unknown (harley-davidson),2008
17343431.0,20.0,no charges,b - black,2019-10-12,saturday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,unknown (suzuki),2004
17348121.0,29.0,driving while intoxicated - 2nd,w - white,2019-10-12,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mul - multicolored,,suzuki,dr250 (suzuki),1998
17348332.0,24.0,no charges,h - hispanic,2019-10-12,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,whi - white,,harley-davidson,flstn (harley-davidson),2007
17350883.0,31.0,no charges,b - black,2019-10-12,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blu - blue,,bmw,k1200 (bmw),2006
17340605.0,27.0,fail to maintain financial responsibility,w - white,2019-10-13,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,triumph motorcycle,unknown (triumph motorcycle),2009
17340966.0,27.0,no charges,h - hispanic,2019-10-13,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,gsx600 (suzuki),2013
17342658.0,41.0,improper driver license for type / no class m,w - white,2019-10-13,sunday,1 - male,"2 - worn, damaged",a - class a,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,harley-davidson,flhx (harley-davidson),2007
17342967.0,31.0,"fail to control speed, expired registration, no insurance",w - white,2019-10-13,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,suzuki,gsx (suzuki),2008
17343527.0,62.0,unsafe speed,w - white,2019-10-14,monday,1 - male,"4 - worn, unk damage",98 - other/out of state,0,nm - new mexico,1 - driver license,b - suspected minor injury,nm - new mexico,mc - motorcycle,blk - black,,harley-davidson,flhtkl (harley-davidson),2015
17344641.0,23.0,no charges,h - hispanic,2019-10-14,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,gsx (suzuki),2007
17345736.0,36.0,no charges,w - white,2019-10-14,monday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,a - suspected serious injury,,mc - motorcycle,red - red,,harley-davidson,unknown (harley-davidson),2007
17345867.0,30.0,ftc speed to avoid accident with person or vehicle,h - hispanic,2019-10-14,monday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,mx - mexico,98 - other,n - not injured,mx - mexico,mc - motorcycle,whi - white,,kawasaki,unknown (kawasaki),2020
17346346.0,60.0,no charges,w - white,2019-10-14,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,unknown (harley-davidson),2007
17344895.0,44.0,no charges,a - asian,2019-10-15,tuesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,bmw,k1200 (bmw),2011
17346665.0,53.0,no charges,w - white,2019-10-16,wednesday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda),2012
17347566.0,57.0,no charges,w - white,2019-10-16,wednesday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flstc (harley-davidson),2000
17351236.0,62.0,no charges,b - black,2019-10-16,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,gl1500 (honda),1993
17351638.0,27.0,no charges,a - asian,2019-10-16,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,zx600 (kawasaki),2015
17350633.0,29.0,"fail to control speed, fail to drive in single lane, insurance - none, dl - no motorcycle endorsement",w - white,2019-10-17,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2009
17351322.0,41.0,no charges,w - white,2019-10-17,thursday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,unknown (kawasaki),2012
17398093.0,53.0,fail to drive in single lane,w - white,2019-10-17,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhc (harley-davidson),2012
17352662.0,66.0,no charges,w - white,2019-10-18,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxwg (harley-davidson),1992
17351953.0,50.0,no charges,h - hispanic,2019-10-19,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhc (harley-davidson),2019
17353007.0,34.0,no charges,w - white,2019-10-19,saturday,1 - male,"3 - worn, not damaged",a - class a,0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,honda,cb1000 (honda),2004
17397746.0,67.0,no charges,w - white,2019-10-19,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2017
17410884.0,29.0,tc 550.024-duty on striking unattended vehicle,h - hispanic,2019-10-19,saturday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,cbr600 (honda),1998
17986069.0,69.0,no charges,w - white,2019-10-19,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2019
17396379.0,69.0,unsafe speed,w - white,2019-10-26,saturday,1 - male,"2 - worn, damaged",bm - class b and m,1,tx - texas,2 - commercial driver lic.,n - not injured,tx - texas,mc - motorcycle,whi - white,,honda,gl1800 (honda),2006
17405769.0,49.0,no charges,w - white,2019-10-27,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,triumph motorcycle,t100 (triumph motorcycle),2007
17401402.0,23.0,no charges,a - asian,2019-11-01,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cbr250 (honda),2003
17410644.0,46.0,no charges,w - white,2019-11-01,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxdl (harley-davidson),2014
17396681.0,41.0,no charges,w - white,2019-11-02,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,fxdli (harley-davidson),2004
17397150.0,43.0,no dl,b - black,2019-11-02,saturday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,vl800 (suzuki),2017
17393442.0,21.0,no charges,h - hispanic,2019-11-03,sunday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,mar - maroon,,kawasaki,vn800 (kawasaki),2003
17396458.0,46.0,unsafe speed,w - white,2019-11-03,sunday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,xl883 (harley-davidson),2008
17398246.0,24.0,no charges,w - white,2019-11-03,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,honda,vt700 (honda),2018
17398395.0,24.0,no charges,w - white,2019-11-03,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gld - gold,,kawasaki,unknown (kawasaki),2002
17414414.0,44.0,no charges,w - white,2019-11-03,sunday,1 - male,1 - not worn,98 - other/out of state,0,mo - missouri,1 - driver license,b - suspected minor injury,mo - missouri,mc - motorcycle,sil - silver,,yamaha,xv1900 (yamaha),2012
17402126.0,41.0,"expired license plate, no motorcycle license",h - hispanic,2019-11-04,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,suzuki,unknown (suzuki),2005
17417896.0,31.0,no charges,h - hispanic,2019-11-04,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blu - blue,,all other makes,unknown (all other makes),2006
17408588.0,26.0,no charges,w - white,2019-11-05,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,cb1000 (honda),2015
17397889.0,29.0,no charges,h - hispanic,2019-11-06,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,ninja zx (kawasaki),2018
17400469.0,26.0,no charges,h - hispanic,2019-11-06,wednesday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda),2007
17393048.0,24.0,no charges,b - black,2019-11-07,thursday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,hyosung,gt250 (hyosung),2016
17400804.0,56.0,no charges,h - hispanic,2019-11-07,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,xl1200 (harley-davidson),2006
17402962.0,37.0,"expired texas driver license, failure to maintain financial responsibility, expired texas driver license",w - white,2019-11-07,thursday,1 - male,"4 - worn, unk damage",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,blk - black,11 - defective steering mechanism,honda,sh150 (honda),1997
17403021.0,27.0,no charges,h - hispanic,2019-11-08,friday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,bmw,c650 (bmw),2002
17393176.0,39.0,no charges,b - black,2019-11-09,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,ninja zx (kawasaki),2018
17395435.0,67.0,unsafe speed,w - white,2019-11-09,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,triumph motorcycle,speedmaster (triumph motorcycle),2008
17395990.0,29.0,no charges,w - white,2019-11-09,saturday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,mar - maroon,,yamaha,unknown (yamaha),2007
17396265.0,50.0,no charges,w - white,2019-11-09,saturday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,ok - oklahoma,2 - commercial driver lic.,b - suspected minor injury,ok - oklahoma,mc - motorcycle,grn - green,,kawasaki,unknown (kawasaki),2006
17396810.0,45.0,no charges,h - hispanic,2019-11-09,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxdl (harley-davidson),2001
17397431.0,26.0,no charges,w - white,2019-11-09,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda),2010
17397492.0,19.0,no charges,a - asian,2019-11-09,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl1200 (harley-davidson),2019
17399685.0,55.0,no charges,w - white,2019-11-09,saturday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flht (harley-davidson),2012
17403388.0,34.0,no charges,h - hispanic,2019-11-09,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,unknown (suzuki),2008
17417052.0,49.0,fail to drive in single lane,w - white,2019-11-09,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flrt (harley-davidson),2015
17394633.0,63.0,no charges,w - white,2019-11-10,sunday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,honda,pcx (honda),2018
17394786.0,34.0,driving while intoxicated,w - white,2019-11-10,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flfb (harley-davidson),2015
17396256.0,25.0,no charges,w - white,2019-11-10,sunday,1 - male,1 - not worn,m - class m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2017
