,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
13246,32,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2021.0
13247,40,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),honda,cbr1100 (honda),2006.0
13248,61,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2014.0
13249,39,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhx (harley-davidson),2009.0
13250,55,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fltrxs (harley-davidson),2020.0
13251,22,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,crf450 (honda),2018.0
13252,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxlr (harley-davidson),2019.0
13253,17,h - hispanic,2 - female,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2016.0
13254,35,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,12 - defective or slick tires,honda,unknown (honda),1987.0
13255,44,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),unknown,unknown (unknown),2020.0
13256,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,er650 (kawasaki),2009.0
13257,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vt700 (honda),2000.0
13258,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,trq - turquoise(blue),98 - other  (explain in narrative),harley-davidson,flht (harley-davidson),1995.0
13259,25,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
13260,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,cbx (honda),2003.0
13261,48,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,unknown (yamaha),2003.0
13262,41,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,98 - other  (explain in narrative),kawasaki,1600 (kawasaki),2001.0
13263,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),yamaha,unknown (yamaha),2016.0
13264,66,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,12 - defective or slick tires,bmw,k1200 (bmw),2006.0
13265,54,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2018.0
13266,50,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,c90 (suzuki),2006.0
13267,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,fz6 (yamaha),2005.0
13268,29,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2005.0
13269,72,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,vulcan 2000 (kawasaki),2007.0
13270,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,10 - defective or no vehicle brakes,honda,vt800 (honda),2008.0
13271,49,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2008.0
13272,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,98 - other  (explain in narrative),bmw,s 1000 (bmw),2018.0
13273,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2007.0
13274,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,xlh1200 (harley-davidson),2020.0
13275,30,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr1000 (honda),2018.0
13276,30,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2015.0
13277,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2009.0
13278,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2008.0
13279,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2015.0
13280,20,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2020.0
13281,24,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),yamaha,yzf750 (yamaha),2006.0
13282,45,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx (suzuki),2018.0
13283,25,w - white,1 - male,0,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),yamaha,fz09 (yamaha),2014.0
13284,45,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2013.0
13285,43,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,vt1100 (honda),2002.0
13286,67,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2018.0
13287,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2020.0
13288,26,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr1000 (honda),2018.0
13289,36,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,ar50 (kawasaki),2006.0
13290,52,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,en650 (kawasaki),2017.0
13291,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxdfse (harley-davidson),2012.0
13292,56,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2016.0
13293,59,b - black,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),2004.0
13294,20,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,zx750 (kawasaki),2006.0
13295,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxbb (harley-davidson),2021.0
13296,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),2013.0
13297,32,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2017.0
13298,21,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,er400 (kawasaki),2020.0
13299,56,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr1000 (honda),2021.0
13300,40,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),unknown,unknown (unknown),2013.0
13301,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2018.0
13302,41,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2022.0
13303,39,b - black,1 - male,1,n - not injured,mc - motorcycle,ong - orange,98 - other  (explain in narrative),suzuki,unknown (suzuki),2008.0
13304,58,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,fxlr (harley-davidson),2020.0
13305,45,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,unknown (indian motorcycle co.),2017.0
13306,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,gl1500 (honda),1997.0
13307,26,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),bmw,s 1000 (bmw),2021.0
13308,52,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,fxb (harley-davidson),2018.0
13309,31,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2018.0
13310,43,b - black,1 - male,0,k - fatal injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2007.0
13311,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr600 (honda),2004.0
13312,40,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fltrk (harley-davidson),2020.0
13313,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),honda,cbr1000 (honda),2007.0
13314,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,cross country (victory motorcycles),2011.0
13315,41,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),triumph motorcycle,unknown (triumph motorcycle),2001.0
13316,31,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,pa50 (honda),2017.0
13317,39,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),ducati,m600 (ducati),2003.0
13318,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,grom (honda),2014.0
13319,54,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,mt03 (yamaha),2003.0
13320,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2013.0
13321,40,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,bge - beige,98 - other  (explain in narrative),harley-davidson,flhtc (harley-davidson),1983.0
13322,39,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fxdf (harley-davidson),2005.0
13323,66,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),other (explain in narrative),other (explain in narrative) (other (explain in narrative)),2003.0
13324,30,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx (suzuki),2019.0
13325,62,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2017.0
13326,44,w - white,1 - male,1,k - fatal injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,xlh883 (harley-davidson),2004.0
13327,24,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),moto guzzi,v7 (moto guzzi),2019.0
13328,41,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,98 - other  (explain in narrative),harley-davidson,flh80 (harley-davidson),2011.0
13329,43,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),victory motorcycles,high-ball (victory motorcycles),2012.0
13330,23,w - white,1 - male,0,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),ducati,unknown (ducati),2013.0
13331,46,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fld (harley-davidson),2002.0
13332,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),husqvarna,unknown (husqvarna),2017.0
13333,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2011.0
13334,59,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,zx1200 (kawasaki),2002.0
13335,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),yamaha,unknown (yamaha),1998.0
13336,42,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,98 - other  (explain in narrative),suzuki,gsx-r1000 (suzuki),2001.0
13337,39,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,flh80 (harley-davidson),2009.0
13338,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),kawasaki,vn800 (kawasaki),2001.0
13339,61,w - white,1 - male,0,n - not injured,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2009.0
13340,49,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2008.0
13341,59,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2017.0
13342,18,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2004.0
13343,71,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhtci (harley-davidson),2006.0
13344,27,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),unknown,unknown (unknown),2021.0
