crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary
17434297,63,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fxs,2009,USA,1
17437694,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,gl1500,2013,Japan,1
17441645,43,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxs,2005,USA,1
17437237,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2007,Japan,1
17437346,30,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,crf150,2006,Japan,1
17439215,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,xl100,2012,Japan,1
17443751,48,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,polaris,sportsman,2007,Other,1
17434464,26,a - asian,1 - male,1,n - not injured,mc - motorcycle,gry - gray,yamaha,yzf600,2016,Japan,0
17436530,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,fxdf,2009,USA,1
17438924,47,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2007,USA,1
17435341,34,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,kawasaki,ninja zx,2012,Japan,1
17441041,28,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,suzuki,gsx,2006,Japan,0
17433440,25,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,yel - yellow,triumph motorcycle,bonneville,2007,Other,1
17443650,43,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,crf1000,2006,Japan,1
17440321,59,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2004,USA,1
17440633,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,xsr700,2018,Japan,1
17441888,35,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx,2009,Japan,1
17446432,21,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,ls650,2015,Japan,1
17446597,48,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ple - purple,honda,cbr600,199,Japan,1
17435132,27,99 - unknown,99 - unknown,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fltrx,2016,USA,1
17437828,22,b - black,1 - male,1,n - not injured,mc - motorcycle,blk - black,honda,cbr300,2018,Japan,0
17444822,43,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2,USA,1
17448661,43,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx1300,2008,Japan,1
17450555,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,ninja zx,2015,Japan,1
17452515,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cr250,1998,Japan,1
17434977,18,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr6,2006,Japan,1
17437401,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2016,Japan,1
17437617,49,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,1993,Japan,1
17448650,22,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,kl650,2009,Japan,1
17449508,48,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,flstc,2017,USA,1
17447084,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,honda,cbr600,2006,Japan,1
17456404,47,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,yamaha,yzfr1,2009,Japan,1
17441079,43,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,czd300,2019,Japan,1
17441386,26,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,1999,Japan,1
17441898,30,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2006,Japan,1
17443838,28,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,xv1900,2014,Japan,1
17444349,50,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,bonneville,2013,Other,1
17445724,37,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2007,USA,1
17447532,61,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flstc,2002,USA,1
17449403,26,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhx,2006,USA,1
17452041,28,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,honda,mb50,2013,Japan,1
17445174,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr600,2018,Japan,1
17450970,56,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,yamaha,xvs1100,2007,Japan,1
17452278,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,1984,USA,1
17447562,26,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,srx600,2007,Japan,1
17449332,58,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2011,USA,1
17454838,59,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,xl883,202,USA,0
17444695,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,c-series,2007,Japan,1
17445994,21,b - black,1 - male,1,n - not injured,mc - motorcycle,sil - silver,harley-davidson,xl1200,2003,USA,0
17446694,25,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,s 1000,201,Germany,1
17447568,63,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,flhxs,202,USA,1
17447814,53,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,yel - yellow,honda,cb750,1997,Japan,0
17447968,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,indian motorcycle co.,scout,202,Other,1
17448399,46,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2014,USA,1
17449065,49,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,kawasaki,vulcan 2000,2012,Japan,1
17449912,58,b - black,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,fld,2016,USA,0
17453539,37,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,suzuki,gsx,2016,Japan,1
17455657,44,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,kl650,2003,Japan,1
17456522,57,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xlh883,2011,USA,1
17456791,47,w - white,1 - male,1,k - fatal injury,mc - motorcycle,mar - maroon,honda,cbr600,2013,Japan,1
17456961,64,w - white,2 - female,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2018,USA,1
17514238,44,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,flht,2019,USA,0
17447471,49,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,2019,Other,1
17447913,43,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxcwc,2008,USA,1
17448681,26,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,suzuki,gsx,2006,Japan,1
17449222,48,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2013,USA,1
17451916,61,w - white,1 - male,1,k - fatal injury,mc - motorcycle,whi - white,harley-davidson,fld,2009,USA,1
17449256,55,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,mt07,2019,Japan,1
17449711,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh1100,2014,USA,1
17450090,21,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr600,2018,Japan,1
17451496,28,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,all other makes,unknown,2012,Other,1
17451852,29,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,grn - green,kymco usa inc,people,2008,Other,1
17453408,60,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhc,2008,USA,1
17454414,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ex650,2007,Japan,1
17454991,56,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2006,USA,1
17451205,23,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,yamaha,xvs1100,2004,Japan,1
17454204,24,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,kawasaki,ex300,2005,Japan,1
17457208,43,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,201,Japan,1
17454947,36,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,cross country,2016,Other,1
17455711,26,w - white,2 - female,1,n - not injured,mc - motorcycle,red - red,honda,cbr600,2017,Japan,0
17457703,41,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,flhrci,2,USA,1
17508350,62,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,cbr600,2018,Japan,1
17501840,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr250,2011,Japan,1
17502131,37,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,gry - gray,kawasaki,ninja zx,2016,Japan,1
17504217,38,b - black,2 - female,0,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,zx1000,2007,Japan,1
17504523,21,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxd,2011,USA,1
17498445,40,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2009,USA,1
17499952,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2007,USA,1
17501729,28,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gs500,2006,Japan,1
17509618,23,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2008,Japan,1
17517312,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,zx600,2007,Japan,1
17500486,30,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2016,Japan,1
17501766,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,fls,2003,USA,1
17498660,34,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2008,USA,1
17499814,28,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,2009,USA,1
17504586,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,vt1300,2011,Japan,1
17505928,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,suzuki,gsx,2013,Japan,1
17498565,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2006,Japan,1
17499781,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mul - multicolored,honda,cbr1000,2008,Japan,1
17498795,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vulcan 2000,2001,Japan,1
17499099,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,vs700,2008,Japan,1
17500442,30,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,ducati,monster,2006,Italy,1
17502462,41,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,yel - yellow,honda,vtx1800,2007,Japan,1
17504456,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhrci,2004,USA,1
17510524,38,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,harley-davidson,xl1200,2008,USA,1
17516754,45,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fxdf,2011,USA,1
17518438,51,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr600,2006,Japan,1
17498156,41,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,rt100,2016,Japan,1
17498486,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2017,Japan,1
17498584,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,triumph motorcycle,bonneville,2014,Other,1
17499595,54,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,1994,USA,1
17499614,28,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fxb,2018,USA,1
17500297,66,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhri,2006,USA,1
17500782,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,zx1000,2018,Japan,1
17505340,61,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xls,2006,USA,1
17508426,71,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,bro - brown,yamaha,vmx12,2,Japan,1
17510834,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flstc,2002,USA,1
17512814,57,a - asian,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,fxlr,2018,USA,0
17499010,30,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,rfr900,1997,Japan,1
17500586,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,flhx,2014,USA,1
17500666,47,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,xl883,2018,USA,1
17501266,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,xl1200,202,USA,1
17501526,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2004,Japan,1
17501811,56,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,fxdg,2012,USA,1
17515523,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr500,2019,Japan,1
17502167,22,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,suzuki,gsx,2004,Japan,0
17502205,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,202,Japan,1
17505863,24,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,zx636,2019,Japan,1
17510405,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r600,2017,Japan,1
17503705,40,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,flhtp,2012,USA,0
17506255,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2018,Japan,1
17506547,66,w - white,1 - male,1,b - suspected minor injury,pm - police motorcycle,blk - black,harley-davidson,flhtp,2019,USA,1
17509562,30,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,honda,cbr600,1993,Japan,1
17510926,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,zg1200,1997,Japan,1
17512394,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhtci,2008,USA,1
17504989,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxstsb,2009,USA,1
17510218,19,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,dr600,2013,Japan,1
17514108,28,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,honda,gl1800,2006,Japan,1
17521369,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,gl1800,2019,Japan,1
17519155,26,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2019,USA,1
17508931,50,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhc,201,USA,1
17510774,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,zero motorcycles inc,sr,202,Other,1
17516276,44,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,kawasaki,ninja zx,2003,Japan,1
17509727,48,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhx,201,USA,1
17510783,56,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,blk - black,kawasaki,le650,2017,Japan,0
17513279,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,zx600,2019,Japan,1
17514966,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,honda,cbr600,1999,Japan,1
17516884,62,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,flst,2006,USA,1
17517115,27,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,99 - unknown,harley-davidson,fld,2007,USA,1
17521093,20,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,suzuki,gsx,2008,Japan,1
17518098,25,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr3,2019,Japan,1
17518858,56,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,yamaha,yzfr1,2005,Japan,1
